"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
862,"2018-11-01 03:36:42.4750","2018-11-01 03:51:04.5190",81,"Chinatown T Stop",42.352409,-71.062679,45,"Jersey St. at Boylston St.",42.3446808403874,-71.09785348176956,1259,"Subscriber",1991,1
306,"2018-11-01 03:46:32.6090","2018-11-01 03:51:39.3400",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,3556,"Subscriber",1993,1
458,"2018-11-01 04:06:31.6880","2018-11-01 04:14:10.0010",95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,4181,"Subscriber",1967,1
857,"2018-11-01 04:13:55.4660","2018-11-01 04:28:13.1490",21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,56,"Dudley Square - Dudley St at Warren St",42.32854046293402,-71.08416482806204,3434,"Customer",1969,0
717,"2018-11-01 04:35:09.0120","2018-11-01 04:47:06.8480",64,"Congress St at Sleeper St",42.351004495946704,-71.04930013418198,21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,2689,"Subscriber",1980,2
530,"2018-11-01 04:36:16.5940","2018-11-01 04:45:07.2540",131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,3674,"Subscriber",1995,2
467,"2018-11-01 04:46:19.8300","2018-11-01 04:54:07.4370",161,"W Broadway at D St",42.3391085,-71.0514432,35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,2489,"Subscriber",1989,1
636,"2018-11-01 04:47:13.0300","2018-11-01 04:57:49.7970",113,"Andrew T Stop - Dorchester Ave at Dexter St",42.330473650415165,-71.05701684951782,31,"Seaport Hotel - Congress St at Seaport Ln",42.34881026188269,-71.04167744055303,3446,"Subscriber",1995,1
665,"2018-11-01 04:55:21.8520","2018-11-01 05:06:27.5630",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,48,"Post Office Square - Pearl St at Milk St",42.356755,-71.055407,3684,"Subscriber",1993,2
1360,"2018-11-01 04:56:24.4980","2018-11-01 05:19:05.1820",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,208,"Oak Square - 615 Washington St",42.35057,-71.166491,4181,"Subscriber",1982,0
485,"2018-11-01 05:09:24.3420","2018-11-01 05:17:30.1110",96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,99,"Wilson Square",42.385582,-71.113341,757,"Subscriber",1993,1
289,"2018-11-01 05:10:26.6550","2018-11-01 05:15:15.9890",156,"Somerville Hospital",42.39088801721338,-71.10962569713591,115,"Porter Square Station",42.387995,-71.119084,2252,"Customer",1969,0
291,"2018-11-01 05:12:43.2180","2018-11-01 05:17:34.4080",81,"Chinatown T Stop",42.352409,-71.062679,60,"Charles Circle - Charles St at Cambridge St",42.36018499796463,-71.07086597688976,568,"Subscriber",1989,1
443,"2018-11-01 05:15:04.3300","2018-11-01 05:22:27.5670",116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,78,"Union Square - Somerville",42.37980717512428,-71.09387040138245,2418,"Subscriber",1987,1
124,"2018-11-01 05:16:01.0940","2018-11-01 05:18:05.1180",279,"Williams St at Washington St",42.306539,-71.107669,133,"Green Street T Stop - Green St at Amory St",42.310579,-71.107341,2654,"Customer",1969,0
1641,"2018-11-01 05:18:08.0360","2018-11-01 05:45:29.6130",31,"Seaport Hotel - Congress St at Seaport Ln",42.34881026188269,-71.04167744055303,9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,3446,"Subscriber",1981,1
259,"2018-11-01 05:19:33.2000","2018-11-01 05:23:52.5680",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,48,"Post Office Square - Pearl St at Milk St",42.356755,-71.055407,3178,"Subscriber",1979,1
209,"2018-11-01 05:21:55.3910","2018-11-01 05:25:24.4550",201,"NCAAA - Walnut Ave at Crawford St",42.316902,-71.091946,131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,2942,"Subscriber",1986,1
875,"2018-11-01 05:22:11.0760","2018-11-01 05:36:46.3050",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,64,"Congress St at Sleeper St",42.351004495946704,-71.04930013418198,2318,"Subscriber",1946,1
1535,"2018-11-01 05:24:33.9470","2018-11-01 05:50:09.4550",282,"Stony Brook T Stop",42.316966,-71.104374,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,2955,"Subscriber",1975,1
464,"2018-11-01 05:27:48.8500","2018-11-01 05:35:33.3110",59,"Chinatown Gate Plaza",42.351356,-71.059367,21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,3271,"Subscriber",1984,1
240,"2018-11-01 05:30:35.4110","2018-11-01 05:34:36.2870",48,"Post Office Square - Pearl St at Milk St",42.356755,-71.055407,157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,3684,"Subscriber",1985,1
1680,"2018-11-01 05:31:58.7290","2018-11-01 05:59:59.1770",96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,30,"Brigham Circle - Francis St at Huntington Ave",42.33462893055976,-71.10407917767589,609,"Subscriber",1995,2
744,"2018-11-01 05:34:11.5500","2018-11-01 05:46:36.0330",72,"One Broadway / Kendall Sq at Main St / 3rd St",42.36224178650923,-71.0831107199192,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,3986,"Subscriber",1986,1
1051,"2018-11-01 05:35:16.3700","2018-11-01 05:52:47.8400",142,"Alewife Station at Russell Field",42.396105,-71.139459,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,4083,"Subscriber",1968,1
365,"2018-11-01 05:35:24.1520","2018-11-01 05:41:29.4900",216,"Glendon St at Condor St",42.38240377674137,-71.03024303913116,214,"Airport T Stop - Bremen St at Brooks St",42.37411261907485,-71.03277500727926,3028,"Subscriber",1989,1
641,"2018-11-01 05:38:10.8470","2018-11-01 05:48:51.8760",156,"Somerville Hospital",42.39088801721338,-71.10962569713591,70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,3920,"Subscriber",1994,1
1067,"2018-11-01 05:38:42.1760","2018-11-01 05:56:29.4670",195,"Child St at North St",42.37150494100319,-71.07249312120985,9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,4186,"Subscriber",1988,2
250,"2018-11-01 05:39:26.8280","2018-11-01 05:43:37.3630",53,"Beacon St at Massachusetts Ave",42.35082680669095,-71.0898108780384,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3917,"Subscriber",1998,1
458,"2018-11-01 05:39:40.5110","2018-11-01 05:47:19.3770",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,189,"Kendall T",42.362427842912396,-71.08495473861694,2700,"Subscriber",1984,1
1168,"2018-11-01 05:41:11.6210","2018-11-01 06:00:40.3600",225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,3873,"Subscriber",1993,1
729,"2018-11-01 05:41:14.9470","2018-11-01 05:53:24.7900",121,"W Broadway at Dorchester St",42.335693,-71.045859,157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,912,"Subscriber",1993,1
2590,"2018-11-01 05:41:26.7860","2018-11-01 06:24:37.2820",115,"Porter Square Station",42.387995,-71.119084,14,"HMS/HSPH - Avenue Louis Pasteur at Longwood Ave",42.3374174845973,-71.10286116600037,1271,"Customer",1969,0
169,"2018-11-01 05:42:04.4780","2018-11-01 05:44:54.2250",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,26,"Washington St at Waltham St",42.341522,-71.068922,2748,"Subscriber",1968,2
1274,"2018-11-01 05:42:03.2830","2018-11-01 06:03:17.4120",69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,3880,"Subscriber",1977,1
808,"2018-11-01 05:42:23.7860","2018-11-01 05:55:52.4110",3,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.34011512249236,-71.10061883926392,36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,3197,"Customer",1997,2
772,"2018-11-01 05:42:42.4350","2018-11-01 05:55:35.0890",75,"Lafayette Square at Mass Ave / Main St / Columbia St",42.36346469304347,-71.10057324171066,11,"Longwood Ave at Binney St",42.338629,-71.1065,3934,"Subscriber",1967,1
511,"2018-11-01 05:46:39.5670","2018-11-01 05:55:11.0820",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,189,"Kendall T",42.362427842912396,-71.08495473861694,3192,"Subscriber",1990,1
551,"2018-11-01 05:46:55.8340","2018-11-01 05:56:07.7990",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,206,"Government Center - Cambridge St at Court St",42.359802515995526,-71.05960782626425,3623,"Subscriber",1959,2
669,"2018-11-01 05:47:11.8520","2018-11-01 05:58:21.1580",75,"Lafayette Square at Mass Ave / Main St / Columbia St",42.36346469304347,-71.10057324171066,60,"Charles Circle - Charles St at Cambridge St",42.36018499796463,-71.07086597688976,3702,"Subscriber",1993,2
384,"2018-11-01 05:48:10.0150","2018-11-01 05:54:34.9070",110,"Harvard University Gund Hall at Quincy St / Kirkland S",42.376369,-71.114025,104,"Harvard University Radcliffe Quadrangle at Shepard St / Garden St",42.380287,-71.125107,3869,"Subscriber",1978,1
600,"2018-11-01 05:48:59.4620","2018-11-01 05:58:59.8470",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2077,"Subscriber",1988,2
525,"2018-11-01 05:49:01.6600","2018-11-01 05:57:46.8610",56,"Dudley Square - Dudley St at Warren St",42.32854046293402,-71.08416482806204,30,"Brigham Circle - Francis St at Huntington Ave",42.33462893055976,-71.10407917767589,3281,"Subscriber",1996,1
514,"2018-11-01 05:50:24.1040","2018-11-01 05:58:58.9040",121,"W Broadway at Dorchester St",42.335693,-71.045859,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3168,"Customer",1989,1
272,"2018-11-01 05:50:48.0930","2018-11-01 05:55:20.2780",121,"W Broadway at Dorchester St",42.335693,-71.045859,150,"State Street at Channel Center",42.344137,-71.052608,2831,"Subscriber",1985,1
527,"2018-11-01 05:50:50.9070","2018-11-01 05:59:38.3280",121,"W Broadway at Dorchester St",42.335693,-71.045859,157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,4213,"Subscriber",1985,2
906,"2018-11-01 05:52:26.7790","2018-11-01 06:07:33.5750",52,"Newbury St at Hereford St",42.348717,-71.085954,157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,1312,"Subscriber",1991,2
907,"2018-11-01 05:53:07.5360","2018-11-01 06:08:14.9450",363,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3588,"Subscriber",1995,1
244,"2018-11-01 05:53:16.2880","2018-11-01 05:57:20.6490",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,206,"Government Center - Cambridge St at Court St",42.359802515995526,-71.05960782626425,4086,"Subscriber",1995,1
1095,"2018-11-01 05:54:30.0980","2018-11-01 06:12:45.7080",235,"East Somerville Library (Broadway and Illinois)",42.3876281075134,-71.08318716287613,70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,3964,"Subscriber",1978,1
2055,"2018-11-01 05:55:22.7100","2018-11-01 06:29:38.1360",133,"Green Street T Stop - Green St at Amory St",42.310579,-71.107341,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,2591,"Subscriber",1958,1
427,"2018-11-01 05:57:38.0740","2018-11-01 06:04:45.6580",354,"Washington St at Egremont Rd",42.34286835071959,-71.14127840855872,332,"Harvard Ave at Brainerd Rd",42.34953016890375,-71.13022770741735,4079,"Customer",1969,0
220,"2018-11-01 05:58:00.6290","2018-11-01 06:01:41.2940",118,"Linear Park - Mass. Ave. at Cameron Ave. ",42.397828,-71.130516,100,"Davis Square",42.396969,-71.123024,3296,"Subscriber",1991,1
242,"2018-11-01 05:58:00.2900","2018-11-01 06:02:03.0560",104,"Harvard University Radcliffe Quadrangle at Shepard St / Garden St",42.380287,-71.125107,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,3278,"Subscriber",1982,1
686,"2018-11-01 05:58:37.7980","2018-11-01 06:10:04.6090",119,"South Boston Library - 646 E Broadway",42.335741,-71.03877,222,"Troy Boston",42.343749,-71.062256,3824,"Subscriber",1991,2
232,"2018-11-01 05:59:17.0050","2018-11-01 06:03:09.5050",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,2545,"Subscriber",1959,1
2134,"2018-11-01 06:00:01.3560","2018-11-01 06:35:35.9690",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,4076,"Subscriber",1955,2
2346,"2018-11-01 06:00:19.9250","2018-11-01 06:39:26.7760",350,"Codman Square Library",42.2873611,-71.071111,54,"Tremont St at West St",42.354979,-71.063348,2928,"Subscriber",1991,2
725,"2018-11-01 06:00:21.6460","2018-11-01 06:12:27.4920",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,115,"Porter Square Station",42.387995,-71.119084,3789,"Customer",1969,0
1622,"2018-11-01 06:01:17.0340","2018-11-01 06:28:19.7620",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,1,"18 Dorrance Warehouse",42.387151,-71.075978,3228,"Subscriber",1964,2
417,"2018-11-01 06:01:50.8020","2018-11-01 06:08:48.3980",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,2960,"Subscriber",1984,1
484,"2018-11-01 06:02:28.6680","2018-11-01 06:10:33.4840",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,3632,"Subscriber",1995,2
196,"2018-11-01 06:02:55.8530","2018-11-01 06:06:12.4520",356,"Charlestown Navy Yard",42.374124549426526,-71.05481199938367,98,"Warren St at Chelsea St",42.371848,-71.060292,3107,"Subscriber",1959,2
546,"2018-11-01 06:03:20.6840","2018-11-01 06:12:27.3960",354,"Washington St at Egremont Rd",42.34286835071959,-71.14127840855872,11,"Longwood Ave at Binney St",42.338629,-71.1065,4106,"Subscriber",1992,2
179,"2018-11-01 06:04:37.6680","2018-11-01 06:07:36.6800",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,151,"Surface Rd at India St",42.358155,-71.052163,3105,"Subscriber",1986,1
618,"2018-11-01 06:04:39.9250","2018-11-01 06:14:58.6500",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,110,"Harvard University Gund Hall at Quincy St / Kirkland S",42.376369,-71.114025,3596,"Subscriber",1973,1
377,"2018-11-01 06:06:09.4490","2018-11-01 06:12:27.3180",6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,48,"Post Office Square - Pearl St at Milk St",42.356755,-71.055407,3992,"Subscriber",1988,2
598,"2018-11-01 06:06:59.2060","2018-11-01 06:16:57.9220",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,134,"Boylston St at Dartmouth St",42.350413,-71.07655,2876,"Subscriber",1996,1
292,"2018-11-01 06:08:07.6580","2018-11-01 06:13:00.5600",13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,26,"Washington St at Waltham St",42.341522,-71.068922,2274,"Subscriber",1992,2
318,"2018-11-01 06:09:11.5780","2018-11-01 06:14:30.0950",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3504,"Subscriber",1995,2
434,"2018-11-01 06:09:42.0520","2018-11-01 06:16:56.9800",361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3894,"Subscriber",1989,1
376,"2018-11-01 06:10:36.5560","2018-11-01 06:16:53.2220",26,"Washington St at Waltham St",42.341522,-71.068922,36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,2608,"Subscriber",1963,1
287,"2018-11-01 06:12:16.3310","2018-11-01 06:17:03.4770",77,"Somerville City Hall",42.386844,-71.09812,78,"Union Square - Somerville",42.37980717512428,-71.09387040138245,2234,"Subscriber",1989,2
430,"2018-11-01 06:14:46.1780","2018-11-01 06:21:56.7910",69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,11,"Longwood Ave at Binney St",42.338629,-71.1065,3170,"Subscriber",1984,1
892,"2018-11-01 06:15:17.4150","2018-11-01 06:30:09.9270",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,117,"Binney St / Sixth St",42.36616223459919,-71.08688293667001,3880,"Subscriber",1973,1
1819,"2018-11-01 06:15:24.4290","2018-11-01 06:45:43.7050",239,"Community Path at Cedar Street",42.39407223665884,-71.11133694648743,11,"Longwood Ave at Binney St",42.338629,-71.1065,4025,"Subscriber",1979,1
745,"2018-11-01 06:17:27.3850","2018-11-01 06:29:52.8460",57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2813,"Subscriber",1981,2
1932,"2018-11-01 06:17:32.7510","2018-11-01 06:49:44.8600",193,"Brookline Town Hall",42.33376472623494,-71.12046446660315,23,"Boston City Hall - 28 State St",42.35892,-71.057629,3591,"Subscriber",1981,1
808,"2018-11-01 06:18:13.4500","2018-11-01 06:31:41.4600",115,"Porter Square Station",42.387995,-71.119084,117,"Binney St / Sixth St",42.36616223459919,-71.08688293667001,3789,"Subscriber",1969,1
805,"2018-11-01 06:18:27.0870","2018-11-01 06:31:52.2490",6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3499,"Subscriber",1993,1
199,"2018-11-01 06:18:28.3760","2018-11-01 06:21:48.2750",53,"Beacon St at Massachusetts Ave",42.35082680669095,-71.0898108780384,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3709,"Subscriber",1997,2
820,"2018-11-01 06:18:43.5070","2018-11-01 06:32:23.6650",115,"Porter Square Station",42.387995,-71.119084,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,2252,"Subscriber",1974,2
1188,"2018-11-01 06:18:48.6740","2018-11-01 06:38:37.5300",142,"Alewife Station at Russell Field",42.396105,-71.139459,116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,3539,"Subscriber",1973,1
301,"2018-11-01 06:19:55.4980","2018-11-01 06:24:56.6140",95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3133,"Subscriber",1994,1
523,"2018-11-01 06:20:34.8840","2018-11-01 06:29:18.2400",334,"Mass Ave at Hadley/Walden",42.39120971915856,-71.12260755160605,183,"Alewife MBTA at Steel Place",42.395588457167094,-71.14260613918304,3386,"Subscriber",1954,1
1674,"2018-11-01 06:21:51.2540","2018-11-01 06:49:46.0950",175,"Brighton Center - Washington St at Cambridge St",42.34894857235593,-71.15027189254761,13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,3962,"Subscriber",1992,1
898,"2018-11-01 06:21:55.8920","2018-11-01 06:36:54.4110",200,"Washington St at Melnea Cass Blvd",42.332817,-71.081198,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2230,"Subscriber",1995,2
787,"2018-11-01 06:22:09.8800","2018-11-01 06:35:17.0310",121,"W Broadway at Dorchester St",42.335693,-71.045859,23,"Boston City Hall - 28 State St",42.35892,-71.057629,3827,"Subscriber",1994,1
902,"2018-11-01 06:22:27.9580","2018-11-01 06:37:30.6850",8,"Union Square - Brighton Ave at Cambridge St",42.353334,-71.137313,122,"Burlington Ave at Brookline Ave",42.345733,-71.100694,3768,"Subscriber",1985,1
288,"2018-11-01 06:22:34.8600","2018-11-01 06:27:23.2120",137,"Magoun Square at Trum Field",42.398365,-71.107818,328,"Grove St at Community Path",42.396386809455,-71.12011306006025,4097,"Subscriber",1988,2
412,"2018-11-01 06:22:42.7590","2018-11-01 06:29:34.9850",90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,3142,"Subscriber",1992,1
317,"2018-11-01 06:23:07.8360","2018-11-01 06:28:25.4390",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,48,"Post Office Square - Pearl St at Milk St",42.356755,-71.055407,3701,"Subscriber",1972,1
187,"2018-11-01 06:23:19.9460","2018-11-01 06:26:27.5020",116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,2607,"Subscriber",1984,1
